family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,64,2048,0.10371820169357371,0.10371820169357371,0.0,0.0,1.0,0.04040364583333334,0.05333333333333337,65.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,128,2048,0.07468124842316907,0.07468124842316907,0.0,0.0,1.0,0.02013602120535715,0.022857142857142874,129.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,256,2048,0.0560368313411019,0.0560368313411019,0.0,0.0,1.0,0.010000488281250003,0.010666666666666675,257.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,8,2048,0.9956019285261235,0.9956019285261235,0.3717210095143824,1.0,0.38623046875,2.8832519531250003,12.960000000000004,9.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,16,2048,0.7170812922789707,0.7170812922789707,0.3595336563123452,1.0,0.3720703125,1.1579191080729168,4.202500000000001,17.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,32,2048,0.5101610243208758,0.5101610243208758,0.3171960039666017,0.9090909090909091,0.42822265625,0.4949532209123884,1.449642857142857,33.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,64,2048,0.35518224706599955,0.35518224706599955,0.26124518307543104,0.880597014925373,0.5888671875,0.21768335978190106,0.5045,65.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,128,2048,0.25322457834862677,0.25322457834862677,0.20677906038832894,0.7542857142857142,0.73193359375,0.10027361100719821,0.22104712701612905,129.0,4.241999166469356e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,256,2048,0.17960326001377663,0.17960326001377663,0.15520083917890057,0.6246056782334385,0.853515625,0.04706921274699862,0.09513640873015873,257.0,4.241999166469356e-17
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,8,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,9.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,16,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,32,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,64,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,128,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.1432234282501838e-16
