family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,32,2048,0.2131531763066891,0.2131531763066891,0.0,0.0,1.0,0.17156250000000003,0.21333333333333346,33.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,64,2048,0.1540375083760178,0.1540375083760178,0.0,0.0,1.0,0.07647600446428574,0.09142857142857148,65.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,128,2048,0.10960987629363797,0.10960987629363797,0.0,0.0,1.0,0.03568001302083334,0.04266666666666669,129.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,256,2048,0.07648296328141323,0.07648296328141323,0.0,0.0,1.0,0.017019751764112905,0.02064516129032259,257.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,8,2048,0.6041380707584904,0.6041380707584904,0.0,0.0,1.0,1.4662109375,3.240000000000001,9.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,16,2048,0.42522530332331715,0.42522530332331715,0.0,0.0,1.0,0.6624735514322917,1.0800000000000003,17.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,32,2048,0.291742073891902,0.291742073891902,0.0,0.0,1.0,0.3143036760602679,0.462857142857143,33.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,64,2048,0.20922758203422917,0.20922758203422917,0.0,0.0,1.0,0.15151500447591149,0.21600000000000008,65.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,128,2048,0.14732966961242738,0.14732966961242738,0.0,0.0,1.0,0.07438452751405779,0.10451612903225807,129.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,256,2048,0.10445286010613769,0.10445286010613769,0.0,0.0,1.0,0.03680586065564837,0.05047061011904762,257.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,8,2048,0.28284271247461906,0.28284271247461906,0.0,0.0,1.0,0.0,0.0,17.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,16,2048,0.28284271247461906,0.28284271247461906,0.0,0.0,1.0,0.0,0.0,17.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,32,2048,0.14515023965372298,0.14515023965372298,0.0,0.0,1.0,0.07789062500000002,0.16000000000000011,33.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,64,2048,0.10834477926579038,0.10834477926579038,0.0,0.0,1.0,0.039720052083333346,0.05333333333333337,65.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,128,2048,0.07923877259878549,0.07923877259878549,0.0,0.0,1.0,0.019869559151785718,0.022857142857142874,129.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,256,2048,0.05710715898840575,0.05710715898840575,0.0,0.0,1.0,0.009975748697916668,0.010666666666666675,257.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,8,2048,1.0027066980110433,1.0027066980110433,0.36591683049330287,1.0,0.392578125,2.797060546875,12.960000000000004,9.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,16,2048,0.710065508455946,0.710065508455946,0.35200654444778406,1.0,0.38232421875,1.1696553548177084,4.320000000000001,17.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,32,2048,0.5082109750772676,0.5082109750772676,0.3205617065075929,0.9344262295081966,0.4501953125,0.5023155866350447,1.387767857142857,33.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,64,2048,0.3629153463463532,0.3629153463463532,0.2638873836434458,0.9072164948453609,0.57861328125,0.2210190684000651,0.5742916666666666,65.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,128,2048,0.25305494107768306,0.25305494107768306,0.20658226021538315,0.6666666666666666,0.7333984375,0.10085649921048073,0.21975680443548395,129.0,4.029402533122891e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,256,2048,0.18045785109161727,0.18045785109161727,0.15547442746909398,0.5238095238095238,0.85400390625,0.047289822896321616,0.09490435887896827,257.0,4.029402533122891e-17
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,8,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,9.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,16,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,32,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,64,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,128,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,256,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,8,2048,0.24731445312500003,0.24731445312500003,0.0,0.0,1.0,0.50537109375,1.0,9.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,16,2048,0.18457031250000003,0.18457031250000003,0.0,0.0,1.0,0.250732421875,0.3333333333333333,17.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,32,2048,0.13507080078125,0.13507080078125,0.0,0.0,1.0,0.12519618443080358,0.14285714285714285,33.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,64,2048,0.09576416015625001,0.09576416015625001,0.0,0.0,1.0,0.0627227783203125,0.06666666666666667,65.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,128,2048,0.0719757080078125,0.0719757080078125,0.0,0.0,1.0,0.03121732896374118,0.03225806451612903,129.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,256,2048,0.04964447021484376,0.04964447021484376,0.0,0.0,1.0,0.015629473186674573,0.015873015873015872,257.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,8,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,16,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,32,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,64,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,128,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,256,2048,5.0227209967013413e-17,5.0227209967013413e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,8,2048,0.6331060715274119,0.6331060715274119,0.49544852120535715,1.0,0.7900390625,1.0966796875,4.0,9.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,16,2048,0.45350489822129025,0.45350489822129025,0.49514024522569444,1.0,0.84716796875,0.45511881510416663,1.3333333333333333,17.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,32,2048,0.3278965989206974,0.3278965989206974,0.4338723005478233,1.0,0.943359375,0.19506399972098212,0.49107142857142855,33.0,1.1094437543136823e-16
