seed,context,mode,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,structural_evaluations,max_efficiency_error
12001,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_4,True,0.52,1.03125,0.36328125,0.35546875,0.3984375,2560,
12001,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_16,True,0.38834355828220857,0.9736328125,0.212890625,0.205078125,0.2001953125,10240,
12001,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_64,True,0.22395833333333334,0.982177734375,0.095703125,0.086181640625,0.1015625,40960,
12001,OOD_SIGN_INVERSION,NORMAL,TD_ELIGIBILITY_PROXY,False,0.7143847689926023,0.5617352297727971,0.8611670017811718,0.20303141978871198,0.3408215101082421,0,
12001,OOD_SIGN_INVERSION,NORMAL,RANDOM,False,0.6216286144486556,0.6107116057813654,0.11879364182123342,0.7723733179443778,0.11217479340739034,0,
12002,TRAIN_CONFOUNDED,NORMAL,EXACT_CF_SHAPLEY,True,3.001071613439876e-16,0.9999999999999999,1.0003572044799587e-16,1.0003572044799587e-16,1.0003572044799587e-16,10368,2.220446049250313e-16
12002,TRAIN_CONFOUNDED,NORMAL,OBS_ASSOC,False,0.7395690704311952,0.36860791700161233,0.7506682814233334,0.022678603634015033,0.27342207968053206,0,
12002,TRAIN_CONFOUNDED,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12002,TRAIN_CONFOUNDED,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12002,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_4,True,0.5153846153846153,0.984375,0.33203125,0.3828125,0.33203125,2560,
12002,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_16,True,0.3584905660377358,0.99609375,0.1728515625,0.197265625,0.1865234375,10240,
12002,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_64,True,0.22027702962677953,0.989501953125,0.09423828125,0.094482421875,0.0908203125,40960,
12002,TRAIN_CONFOUNDED,NORMAL,TD_ELIGIBILITY_PROXY,False,0.8035684448592507,0.4100772750402679,1.044027994028128,0.03934961697642404,0.594179530668091,0,
12002,TRAIN_CONFOUNDED,NORMAL,RANDOM,False,0.7838882338130011,0.5357663457202304,0.19004091290524272,0.9845894138828061,0.7687202917047585,0,
12002,OOD_WEAK_CONFOUNDER,NORMAL,EXACT_CF_SHAPLEY,True,7.578573185673676e-17,1.0,2.5261910618912253e-17,2.5261910618912253e-17,2.5261910618912253e-17,10368,2.220446049250313e-16
12002,OOD_WEAK_CONFOUNDER,NORMAL,OBS_ASSOC,True,0.4402003788393449,0.9504857235536663,0.16711908068746162,0.08218211928206141,0.49811655412294764,0,
12002,OOD_WEAK_CONFOUNDER,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12002,OOD_WEAK_CONFOUNDER,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12002,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_4,True,0.5730129390018485,0.90234375,0.40234375,0.390625,0.41796875,2560,
12002,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_16,True,0.38650306748466257,0.9765625,0.1884765625,0.205078125,0.2216796875,10240,
12002,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_64,True,0.22437992693712747,0.98486328125,0.09130859375,0.098876953125,0.0947265625,40960,
12002,OOD_WEAK_CONFOUNDER,NORMAL,TD_ELIGIBILITY_PROXY,False,0.5795494543055071,0.5025261109890029,0.11032388703588933,0.06799048322105711,0.5143681256520132,0,
12002,OOD_WEAK_CONFOUNDER,NORMAL,RANDOM,False,0.654173714509879,0.5300601539330962,0.33721397499053196,0.04439399294634194,0.6210671737767174,0,
12002,OOD_SIGN_INVERSION,NORMAL,EXACT_CF_SHAPLEY,True,2.7083370268687896e-16,0.9999999999999999,9.027790089562633e-17,9.027790089562633e-17,9.027790089562633e-17,10368,2.220446049250313e-16
12002,OOD_SIGN_INVERSION,NORMAL,OBS_ASSOC,False,0.7049671660017072,0.5198960052718944,0.8137588073720003,0.019852617976130926,0.4086557775431128,0,
12002,OOD_SIGN_INVERSION,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12002,OOD_SIGN_INVERSION,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12002,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_4,True,0.5100548446069469,1.046875,0.36328125,0.34375,0.3828125,2560,
12002,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_16,True,0.37643504531722055,1.0078125,0.2265625,0.1884765625,0.193359375,10240,
12002,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_64,True,0.22664392647337503,0.996337890625,0.083984375,0.108642578125,0.099365234375,40960,
12002,OOD_SIGN_INVERSION,NORMAL,TD_ELIGIBILITY_PROXY,False,0.7798381845335682,0.47572019555689915,0.9289429768008526,0.028192323014302537,0.7279197260215595,0,
12002,OOD_SIGN_INVERSION,NORMAL,RANDOM,False,0.7744495704091541,0.6956379298370599,0.9676577976049341,0.45112222534751834,0.9697611866559956,0,
12003,TRAIN_CONFOUNDED,NORMAL,EXACT_CF_SHAPLEY,True,2.75170511376821e-16,1.0,9.172350379227368e-17,9.172350379227368e-17,9.172350379227368e-17,10368,2.220446049250313e-16
12003,TRAIN_CONFOUNDED,NORMAL,OBS_ASSOC,False,0.7341746285913034,0.3889404932802891,0.7350323845207299,0.032274019282754314,0.3068959595185322,0,
12003,TRAIN_CONFOUNDED,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12003,TRAIN_CONFOUNDED,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12003,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_4,True,0.5053003533568905,1.09375,0.359375,0.390625,0.3671875,2560,
12003,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_16,True,0.37417812313209803,1.0224609375,0.18359375,0.236328125,0.19140625,10240,
12003,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_64,True,0.23584551931008624,0.9951171875,0.10205078125,0.1015625,0.103515625,40960,
12003,TRAIN_CONFOUNDED,NORMAL,TD_ELIGIBILITY_PROXY,False,0.8009184772650643,0.4275663528510372,1.005081156652186,0.0553887039902793,0.6596585950313165,0,
12003,TRAIN_CONFOUNDED,NORMAL,RANDOM,True,0.6023011613284481,0.8069831095020757,0.5205626634820875,0.1444382171005384,0.5571471791127524,0,
