seed,context,mode,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,structural_evaluations,max_efficiency_error
34001,TRAIN_CONFOUNDED,PURE_NOISE,RANDOM,True,0.6034463197697529,0.9622872942438508,0.5099949058330864,0.007691290597461986,0.9466520639923168,0,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,6.567893473009845e-18,6.567893473009845e-18,6.567893473009845e-18,6.567893473009845e-18,10368,0.0
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,OBS_ASSOC,False,0.816359378626082,0.02806446634952339,0.055047862980624335,0.0008204224442889678,0.06889000682634261,0,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.8795677193033973,0.0029038001756798468,0.007132754674876358,0.0001326378573457652,0.013942284371862072,0,
34001,OOD_WEAK_CONFOUNDER,PURE_NOISE,RANDOM,False,0.8215050544858244,0.28622298044527217,0.13959610700101655,0.5268832168404984,0.6508331886694618,0,
34001,OOD_SIGN_INVERSION,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,7.148958074826295e-18,7.148958074826295e-18,7.148958074826295e-18,7.148958074826295e-18,10368,0.0
34001,OOD_SIGN_INVERSION,PURE_NOISE,OBS_ASSOC,False,0.9496331872970903,0.0130668842622685,0.048695282768890236,0.05282660322880144,0.14484563825312127,0,
34001,OOD_SIGN_INVERSION,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34001,OOD_SIGN_INVERSION,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34001,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34001,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34001,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34001,OOD_SIGN_INVERSION,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.9702178982690883,0.001290643710945815,0.005979020188640905,0.008140841634554937,0.027925714407858605,0,
34001,OOD_SIGN_INVERSION,PURE_NOISE,RANDOM,False,0.9370841418689838,0.08313146301294538,0.8579462475221695,0.17824416399298804,0.20198988187887346,0,
34002,TRAIN_CONFOUNDED,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,7.176910162085687e-18,7.176910162085687e-18,7.176910162085687e-18,7.176910162085687e-18,10368,0.0
34002,TRAIN_CONFOUNDED,PURE_NOISE,OBS_ASSOC,False,0.8345445498367092,0.057831995322220074,0.08475929593913656,0.09110472341980297,0.1158361117319908,0,
34002,TRAIN_CONFOUNDED,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34002,TRAIN_CONFOUNDED,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34002,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34002,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34002,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34002,TRAIN_CONFOUNDED,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.8913863048815622,0.005332974749985381,0.009776067646270715,0.01311565648782229,0.02087569075067289,0,
34002,TRAIN_CONFOUNDED,PURE_NOISE,RANDOM,False,0.743293428612713,0.3634677026174895,0.031017247260684777,0.9896333001584156,0.031769550003925784,0,
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,8.233372005548613e-18,8.233372005548613e-18,8.233372005548613e-18,8.233372005548613e-18,10368,0.0
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,OBS_ASSOC,True,0.592089483455348,0.11174431558216208,0.08362958041397382,0.06146757038036467,0.017101741875964124,0,
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
