family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,32,2048,0.2117221087535615,0.2117221087535615,0.0,0.0,1.0,0.17059895833333338,0.21333333333333346,33.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,64,2048,0.14803384548339302,0.14803384548339302,0.0,0.0,1.0,0.07717912946428573,0.09142857142857148,65.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,128,2048,0.10607377180253641,0.10607377180253641,0.0,0.0,1.0,0.03568261718750001,0.04266666666666669,129.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,256,2048,0.07601144605446947,0.07601144605446947,0.0,0.0,1.0,0.01704491399949597,0.020645161290322584,257.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,8,2048,0.6059997179420814,0.6059997179420814,0.0,0.0,1.0,1.4702392578125,3.240000000000001,9.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,16,2048,0.4314245754317975,0.4314245754317975,0.0,0.0,1.0,0.6629447428385418,1.0800000000000003,17.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,32,2048,0.2862547222256257,0.2862547222256257,0.0,0.0,1.0,0.3111944144112723,0.462857142857143,33.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,64,2048,0.20379890188542849,0.20379890188542849,0.0,0.0,1.0,0.1504418385823568,0.21600000000000008,65.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,128,2048,0.14363178987739447,0.14363178987739447,0.0,0.0,1.0,0.073783505962741,0.10451612903225807,129.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,256,2048,0.10343419484177856,0.10343419484177856,0.0,0.0,1.0,0.03653823564922999,0.05093191964285715,257.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,8,2048,0.28284271247461906,0.28284271247461906,0.0,0.0,1.0,0.0,0.0,17.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,16,2048,0.28284271247461906,0.28284271247461906,0.0,0.0,1.0,0.0,0.0,17.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,32,2048,0.14294053096251502,0.14294053096251502,0.0,0.0,1.0,0.07914062500000002,0.16000000000000011,33.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,64,2048,0.10475400264257743,0.10475400264257743,0.0,0.0,1.0,0.04024088541666668,0.05333333333333337,65.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,128,2048,0.07892803231408438,0.07892803231408438,0.0,0.0,1.0,0.01988839285714286,0.022857142857142874,129.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,256,2048,0.05550166751744997,0.05550166751744997,0.0,0.0,1.0,0.010002197265625002,0.010666666666666675,257.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,8,2048,0.9860718481621272,0.9860718481621272,0.3771895751580454,1.0,0.376953125,2.8819921875000003,12.960000000000004,9.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,16,2048,0.7155848332030532,0.7155848332030532,0.3608942646250864,1.0,0.37353515625,1.1706188964843751,3.9825000000000013,17.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,32,2048,0.5092691956015208,0.5092691956015208,0.3224998487290091,0.9393939393939393,0.4296875,0.49576433454241076,1.5067857142857142,33.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,64,2048,0.36414254488480374,0.36414254488480374,0.27023203699543674,0.8130841121495327,0.5615234375,0.21714692687988282,0.56265625,65.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,128,2048,0.25265501704075727,0.25265501704075727,0.20842275878475108,0.6956521739130436,0.7138671875,0.09966599433652817,0.21995463709677415,129.0,4.2615062429752384e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,256,2048,0.179744473562835,0.179744473562835,0.1597764684530059,0.5334928229665072,0.84814453125,0.046821299961635046,0.10853159102182537,257.0,4.2615062429752384e-17
