seed,split,model,horizon,mse
2028,ID,STATELESS,1,11.497727754946593
2028,ID,STATELESS,2,42.94666247768234
2028,ID,STATELESS,4,152.34241772580756
2028,ID,STATELESS,8,471.489856897078
2028,ID,DYNAMIC_HISTORY,1,0.019259385423856135
2028,ID,DYNAMIC_HISTORY,2,0.055104948333640685
2028,ID,DYNAMIC_HISTORY,4,0.23079305094673375
2028,ID,DYNAMIC_HISTORY,8,0.8207562270825456
2028,ID,LEAKAGE_ORACLE,1,2.3235869754740937e-12
2028,OOD,STATELESS,1,9.17387969699196
2028,OOD,STATELESS,2,32.945744213847426
2028,OOD,STATELESS,4,111.65511085905234
2028,OOD,STATELESS,8,328.9565991610098
2028,OOD,DYNAMIC_HISTORY,1,0.44337185253560374
2028,OOD,DYNAMIC_HISTORY,2,3.350315647249128
2028,OOD,DYNAMIC_HISTORY,4,27.066617888357055
2028,OOD,DYNAMIC_HISTORY,8,182.581959995265
2028,OOD,LEAKAGE_ORACLE,1,5.554901368607495e-12
2029,ID,STATELESS,1,12.338867001211453
2029,ID,STATELESS,2,45.95518810575326
2029,ID,STATELESS,4,163.26452389136372
2029,ID,STATELESS,8,543.2569992687937
2029,ID,DYNAMIC_HISTORY,1,0.021609211000500846
2029,ID,DYNAMIC_HISTORY,2,0.05450781820762872
2029,ID,DYNAMIC_HISTORY,4,0.18851244066362438
2029,ID,DYNAMIC_HISTORY,8,0.8836920495285505
2029,ID,LEAKAGE_ORACLE,1,2.0015663037770935e-12
2029,OOD,STATELESS,1,6.7708372202560225
2029,OOD,STATELESS,2,20.148171665688828
2029,OOD,STATELESS,4,53.48811748085508
2029,OOD,STATELESS,8,133.2317913324765
2029,OOD,DYNAMIC_HISTORY,1,0.3636529578941136
2029,OOD,DYNAMIC_HISTORY,2,2.6859146603733928
2029,OOD,DYNAMIC_HISTORY,4,22.071218932970922
2029,OOD,DYNAMIC_HISTORY,8,152.5912492515321
2029,OOD,LEAKAGE_ORACLE,1,5.168605929160966e-12
2030,ID,STATELESS,1,12.496768973046883
2030,ID,STATELESS,2,45.24221632692916
2030,ID,STATELESS,4,160.07330884105198
2030,ID,STATELESS,8,533.202988438699
2030,ID,DYNAMIC_HISTORY,1,0.01738441612437564
2030,ID,DYNAMIC_HISTORY,2,0.04906796027697174
2030,ID,DYNAMIC_HISTORY,4,0.18205762168731274
2030,ID,DYNAMIC_HISTORY,8,0.7348047272909359
2030,ID,LEAKAGE_ORACLE,1,2.094850684737819e-12
2030,OOD,STATELESS,1,7.797925107866523
2030,OOD,STATELESS,2,23.648368370496673
2030,OOD,STATELESS,4,65.35885510418292
2030,OOD,STATELESS,8,170.6324183501883
2030,OOD,DYNAMIC_HISTORY,1,0.36994048480890085
2030,OOD,DYNAMIC_HISTORY,2,2.707476665423988
2030,OOD,DYNAMIC_HISTORY,4,22.207725593821884
2030,OOD,DYNAMIC_HISTORY,8,159.16567929615044
2030,OOD,LEAKAGE_ORACLE,1,4.781709802817367e-12
2031,ID,STATELESS,1,15.117284315162125
2031,ID,STATELESS,2,56.04195081964854
2031,ID,STATELESS,4,203.8753875423322
2031,ID,STATELESS,8,699.9421320511098
2031,ID,DYNAMIC_HISTORY,1,0.018557286494108285
2031,ID,DYNAMIC_HISTORY,2,0.05677387991488685
2031,ID,DYNAMIC_HISTORY,4,0.23239617092936193
2031,ID,DYNAMIC_HISTORY,8,0.8860766703778865
2031,ID,LEAKAGE_ORACLE,1,2.4422323631977736e-12
2031,OOD,STATELESS,1,7.521221765421881
2031,OOD,STATELESS,2,23.92632552920083
2031,OOD,STATELESS,4,70.6681052160055
2031,OOD,STATELESS,8,173.50544397914177
2031,OOD,DYNAMIC_HISTORY,1,0.37591324174375357
2031,OOD,DYNAMIC_HISTORY,2,2.7272845641529773
2031,OOD,DYNAMIC_HISTORY,4,21.31311039622784
2031,OOD,DYNAMIC_HISTORY,8,146.42460411209674
2031,OOD,LEAKAGE_ORACLE,1,5.4030822137866816e-12
2032,ID,STATELESS,1,9.556090554297882
2032,ID,STATELESS,2,36.32620497786462
2032,ID,STATELESS,4,132.48527071951335
2032,ID,STATELESS,8,435.39434481321445
2032,ID,DYNAMIC_HISTORY,1,0.020766906124652512
2032,ID,DYNAMIC_HISTORY,2,0.05725913385797117
2032,ID,DYNAMIC_HISTORY,4,0.22087389648116604
2032,ID,DYNAMIC_HISTORY,8,0.7851814805643005
2032,ID,LEAKAGE_ORACLE,1,2.113879740638338e-12
2032,OOD,STATELESS,1,8.473848979074003
2032,OOD,STATELESS,2,27.751171452105496
2032,OOD,STATELESS,4,84.3449081493403
2032,OOD,STATELESS,8,235.22483678977696
2032,OOD,DYNAMIC_HISTORY,1,0.43819162764537134
2032,OOD,DYNAMIC_HISTORY,2,3.262503902954495
2032,OOD,DYNAMIC_HISTORY,4,26.643741057978488
2032,OOD,DYNAMIC_HISTORY,8,202.3030140766025
2032,OOD,LEAKAGE_ORACLE,1,5.6824141104594446e-12
2033,ID,STATELESS,1,11.104791982599286
2033,ID,STATELESS,2,40.29513686759533
2033,ID,STATELESS,4,143.1375077074427
2033,ID,STATELESS,8,474.0220398345594
2033,ID,DYNAMIC_HISTORY,1,0.018708838594632342
2033,ID,DYNAMIC_HISTORY,2,0.05129158359718863
2033,ID,DYNAMIC_HISTORY,4,0.20108454907745252
2033,ID,DYNAMIC_HISTORY,8,0.7530331450015397
2033,ID,LEAKAGE_ORACLE,1,2.2832642440062627e-12
2033,OOD,STATELESS,1,8.421580663792419
2033,OOD,STATELESS,2,28.169533294658102
2033,OOD,STATELESS,4,83.08119465861989
2033,OOD,STATELESS,8,187.7709720377279
2033,OOD,DYNAMIC_HISTORY,1,0.44159702586394656
2033,OOD,DYNAMIC_HISTORY,2,3.2920833102981084
2033,OOD,DYNAMIC_HISTORY,4,26.31829484720475
2033,OOD,DYNAMIC_HISTORY,8,165.81601087674338
2033,OOD,LEAKAGE_ORACLE,1,5.670763288034572e-12
2034,ID,STATELESS,1,12.601750515849357
2034,ID,STATELESS,2,46.40179346547488
2034,ID,STATELESS,4,164.74114349838183
2034,ID,STATELESS,8,551.9624277998026
2034,ID,DYNAMIC_HISTORY,1,0.018599182438202185
2034,ID,DYNAMIC_HISTORY,2,0.050242354432102815
2034,ID,DYNAMIC_HISTORY,4,0.1889575145059456
2034,ID,DYNAMIC_HISTORY,8,0.6711044235414343
2034,ID,LEAKAGE_ORACLE,1,2.211608819627443e-12
2034,OOD,STATELESS,1,7.04776242289229
2034,OOD,STATELESS,2,21.65185370471555
2034,OOD,STATELESS,4,61.34109864740438
2034,OOD,STATELESS,8,173.03402578667985
2034,OOD,DYNAMIC_HISTORY,1,0.3483345973939347
2034,OOD,DYNAMIC_HISTORY,2,2.6073309284213595
2034,OOD,DYNAMIC_HISTORY,4,21.489258651850726
2034,OOD,DYNAMIC_HISTORY,8,151.8972421495976
2034,OOD,LEAKAGE_ORACLE,1,5.4938489009092975e-12
2035,ID,STATELESS,1,11.170980921361675
2035,ID,STATELESS,2,41.210468365770716
2035,ID,STATELESS,4,148.41767126649987
2035,ID,STATELESS,8,488.46730660270424
2035,ID,DYNAMIC_HISTORY,1,0.018177453437077034
2035,ID,DYNAMIC_HISTORY,2,0.05433751962396945
2035,ID,DYNAMIC_HISTORY,4,0.19237148004081714
2035,ID,DYNAMIC_HISTORY,8,0.8091198527971737
2035,ID,LEAKAGE_ORACLE,1,2.1184337987821212e-12
2035,OOD,STATELESS,1,6.780420250290524
2035,OOD,STATELESS,2,21.11887454417918
2035,OOD,STATELESS,4,60.21198232110264
2035,OOD,STATELESS,8,158.52502943524695
2035,OOD,DYNAMIC_HISTORY,1,0.34727792065404733
2035,OOD,DYNAMIC_HISTORY,2,2.5841087681398336
2035,OOD,DYNAMIC_HISTORY,4,20.303537828518596
2035,OOD,DYNAMIC_HISTORY,8,144.3095463963111
2035,OOD,LEAKAGE_ORACLE,1,5.253362610115674e-12
2036,ID,STATELESS,1,19.382349094759892
2036,ID,STATELESS,2,74.79054903517435
2036,ID,STATELESS,4,279.27368346420474
2036,ID,STATELESS,8,1013.5963053506273
2036,ID,DYNAMIC_HISTORY,1,0.019406096515593992
2036,ID,DYNAMIC_HISTORY,2,0.06066077618172136
2036,ID,DYNAMIC_HISTORY,4,0.21607898219107277
2036,ID,DYNAMIC_HISTORY,8,0.8799019722259488
2036,ID,LEAKAGE_ORACLE,1,2.3383131957473354e-12
2036,OOD,STATELESS,1,8.970842444423734
2036,OOD,STATELESS,2,29.541302823985525
2036,OOD,STATELESS,4,86.7511897183535
2036,OOD,STATELESS,8,231.4932886288234
2036,OOD,DYNAMIC_HISTORY,1,0.40639676925255086
2036,OOD,DYNAMIC_HISTORY,2,3.0548996505022448
2036,OOD,DYNAMIC_HISTORY,4,23.789718846381582
2036,OOD,DYNAMIC_HISTORY,8,145.55215851842448
2036,OOD,LEAKAGE_ORACLE,1,5.9335741004466364e-12
2037,ID,STATELESS,1,14.284962111147363
2037,ID,STATELESS,2,53.606604774832384
2037,ID,STATELESS,4,193.14209259336306
2037,ID,STATELESS,8,661.259847808245
2037,ID,DYNAMIC_HISTORY,1,0.019266272117489082
2037,ID,DYNAMIC_HISTORY,2,0.050054635635690174
2037,ID,DYNAMIC_HISTORY,4,0.16630576614907766
2037,ID,DYNAMIC_HISTORY,8,0.6263560249026184
2037,ID,LEAKAGE_ORACLE,1,2.7895163882854915e-12
2037,OOD,STATELESS,1,6.601944563977095
2037,OOD,STATELESS,2,20.711477197810268
2037,OOD,STATELESS,4,60.472663380700254
2037,OOD,STATELESS,8,172.55587250959422
2037,OOD,DYNAMIC_HISTORY,1,0.31445039950997034
2037,OOD,DYNAMIC_HISTORY,2,2.285913803639436
2037,OOD,DYNAMIC_HISTORY,4,17.9061089293831
2037,OOD,DYNAMIC_HISTORY,8,127.8116640177403
2037,OOD,LEAKAGE_ORACLE,1,6.218462504287094e-12
2038,ID,STATELESS,1,10.910286083597263
2038,ID,STATELESS,2,40.3577737213694
2038,ID,STATELESS,4,142.26633082622484
2038,ID,STATELESS,8,425.85853855592524
2038,ID,DYNAMIC_HISTORY,1,0.0204576930677166
2038,ID,DYNAMIC_HISTORY,2,0.05453373620087116
2038,ID,DYNAMIC_HISTORY,4,0.20813688319432466
2038,ID,DYNAMIC_HISTORY,8,1.1443597406201491
2038,ID,LEAKAGE_ORACLE,1,2.2913067602778225e-12
2038,OOD,STATELESS,1,6.639712789507491
2038,OOD,STATELESS,2,21.534486584688217
2038,OOD,STATELESS,4,67.7730262390827
2038,OOD,STATELESS,8,176.44048648835025
2038,OOD,DYNAMIC_HISTORY,1,0.36076612928614393
2038,OOD,DYNAMIC_HISTORY,2,2.735801327488777
2038,OOD,DYNAMIC_HISTORY,4,21.84820520724803
2038,OOD,DYNAMIC_HISTORY,8,155.84508118118111
2038,OOD,LEAKAGE_ORACLE,1,5.242224669911514e-12
2039,ID,STATELESS,1,13.623693019687137
2039,ID,STATELESS,2,50.87051877778605
2039,ID,STATELESS,4,181.23074953218267
2039,ID,STATELESS,8,559.9939225250276
2039,ID,DYNAMIC_HISTORY,1,0.01874058645388233
2039,ID,DYNAMIC_HISTORY,2,0.050687348632920896
2039,ID,DYNAMIC_HISTORY,4,0.21153609979086688
2039,ID,DYNAMIC_HISTORY,8,0.9011672861731596
2039,ID,LEAKAGE_ORACLE,1,2.1739814476471163e-12
2039,OOD,STATELESS,1,7.350755420224506
2039,OOD,STATELESS,2,23.14789059796559
2039,OOD,STATELESS,4,75.3432606839597
2039,OOD,STATELESS,8,202.45770462356631
2039,OOD,DYNAMIC_HISTORY,1,0.3747129227347558
2039,OOD,DYNAMIC_HISTORY,2,2.830218813942227
2039,OOD,DYNAMIC_HISTORY,4,23.47629617824752
2039,OOD,DYNAMIC_HISTORY,8,157.8419588626077
2039,OOD,LEAKAGE_ORACLE,1,5.497393513894417e-12
2040,ID,STATELESS,1,14.470041547818143
2040,ID,STATELESS,2,53.222401238935745
2040,ID,STATELESS,4,189.33965567123357
2040,ID,STATELESS,8,634.1036916307276
2040,ID,DYNAMIC_HISTORY,1,0.020325119809672998
2040,ID,DYNAMIC_HISTORY,2,0.05810764883430215
2040,ID,DYNAMIC_HISTORY,4,0.2357146780573298
2040,ID,DYNAMIC_HISTORY,8,0.8958825751144097
2040,ID,LEAKAGE_ORACLE,1,2.141892657962698e-12
2040,OOD,STATELESS,1,7.567540166106997
2040,OOD,STATELESS,2,23.98008473374607
2040,OOD,STATELESS,4,69.99315844561639
2040,OOD,STATELESS,8,162.36680697727306
2040,OOD,DYNAMIC_HISTORY,1,0.38010122806650587
2040,OOD,DYNAMIC_HISTORY,2,2.7570524610894678
2040,OOD,DYNAMIC_HISTORY,4,22.353071336736758
2040,OOD,DYNAMIC_HISTORY,8,158.45130753503756
2040,OOD,LEAKAGE_ORACLE,1,4.886860538667017e-12
2041,ID,STATELESS,1,12.730823076599767
2041,ID,STATELESS,2,47.070024715183145
2041,ID,STATELESS,4,166.10185441077732
2041,ID,STATELESS,8,568.0966561386543
2041,ID,DYNAMIC_HISTORY,1,0.018392267146363127
2041,ID,DYNAMIC_HISTORY,2,0.04924031777454228
2041,ID,DYNAMIC_HISTORY,4,0.20106557075740622
2041,ID,DYNAMIC_HISTORY,8,0.7538276111974406
2041,ID,LEAKAGE_ORACLE,1,1.9506776555240585e-12
2041,OOD,STATELESS,1,7.5165780735517
2041,OOD,STATELESS,2,23.814976409287063
2041,OOD,STATELESS,4,70.7716589981462
2041,OOD,STATELESS,8,214.57499173803197
2041,OOD,DYNAMIC_HISTORY,1,0.4250902025234584
2041,OOD,DYNAMIC_HISTORY,2,3.1865523021721742
2041,OOD,DYNAMIC_HISTORY,4,25.845753826278898
2041,OOD,DYNAMIC_HISTORY,8,195.33293505637943
2041,OOD,LEAKAGE_ORACLE,1,4.884017085830931e-12
2042,ID,STATELESS,1,13.8654740274813
2042,ID,STATELESS,2,52.44747865777171
2042,ID,STATELESS,4,192.83798380624816
2042,ID,STATELESS,8,667.6658932338777
2042,ID,DYNAMIC_HISTORY,1,0.016154469207177728
2042,ID,DYNAMIC_HISTORY,2,0.047070968220665546
2042,ID,DYNAMIC_HISTORY,4,0.1826889971070572
2042,ID,DYNAMIC_HISTORY,8,0.7034532769854411
2042,ID,LEAKAGE_ORACLE,1,2.3910138076412305e-12
2042,OOD,STATELESS,1,7.440553592814472
2042,OOD,STATELESS,2,23.801477189647496
2042,OOD,STATELESS,4,65.77271994318734
2042,OOD,STATELESS,8,173.83290044343724
2042,OOD,DYNAMIC_HISTORY,1,0.3868782754076137
2042,OOD,DYNAMIC_HISTORY,2,2.865940917756306
2042,OOD,DYNAMIC_HISTORY,4,22.47233402238996
2042,OOD,DYNAMIC_HISTORY,8,167.9688641509645
2042,OOD,LEAKAGE_ORACLE,1,5.815209719662402e-12
2043,ID,STATELESS,1,12.885280135758078
2043,ID,STATELESS,2,47.32539573912816
2043,ID,STATELESS,4,171.1064819645527
2043,ID,STATELESS,8,564.4507216549035
2043,ID,DYNAMIC_HISTORY,1,0.019225071200955384
2043,ID,DYNAMIC_HISTORY,2,0.0555430850614643
2043,ID,DYNAMIC_HISTORY,4,0.22223076185884125
2043,ID,DYNAMIC_HISTORY,8,0.9663327367239467
2043,ID,LEAKAGE_ORACLE,1,2.209183721061086e-12
2043,OOD,STATELESS,1,8.024390015050255
2043,OOD,STATELESS,2,24.84773204813164
2043,OOD,STATELESS,4,74.46898741825518
2043,OOD,STATELESS,8,178.7266057332558
2043,OOD,DYNAMIC_HISTORY,1,0.4121098605664436
2043,OOD,DYNAMIC_HISTORY,2,3.043144407514531
2043,OOD,DYNAMIC_HISTORY,4,25.28256919573466
2043,OOD,DYNAMIC_HISTORY,8,168.0510895990019
2043,OOD,LEAKAGE_ORACLE,1,5.420204661702089e-12
2044,ID,STATELESS,1,11.3585260053368
2044,ID,STATELESS,2,41.46612048391569
2044,ID,STATELESS,4,148.23175842270194
2044,ID,STATELESS,8,501.79826410777287
2044,ID,DYNAMIC_HISTORY,1,0.01908734741305201
2044,ID,DYNAMIC_HISTORY,2,0.058013122971151264
2044,ID,DYNAMIC_HISTORY,4,0.22483636602854545
2044,ID,DYNAMIC_HISTORY,8,0.8497933933859497
2044,ID,LEAKAGE_ORACLE,1,2.374765598430279e-12
2044,OOD,STATELESS,1,8.75259611170224
2044,OOD,STATELESS,2,29.11200882795871
2044,OOD,STATELESS,4,94.9962703674837
2044,OOD,STATELESS,8,284.9305804260618
2044,OOD,DYNAMIC_HISTORY,1,0.4106724005024998
2044,OOD,DYNAMIC_HISTORY,2,3.069983119684997
2044,OOD,DYNAMIC_HISTORY,4,25.861547710041922
2044,OOD,DYNAMIC_HISTORY,8,194.3301310496688
2044,OOD,LEAKAGE_ORACLE,1,5.776110947205315e-12
2045,ID,STATELESS,1,14.475975270404776
2045,ID,STATELESS,2,55.30969460813592
2045,ID,STATELESS,4,202.29768774816108
2045,ID,STATELESS,8,688.7595941057356
2045,ID,DYNAMIC_HISTORY,1,0.018428605165258866
2045,ID,DYNAMIC_HISTORY,2,0.05505268843118584
2045,ID,DYNAMIC_HISTORY,4,0.2040729146578634
2045,ID,DYNAMIC_HISTORY,8,0.6982582933509549
2045,ID,LEAKAGE_ORACLE,1,2.674873710678218e-12
2045,OOD,STATELESS,1,9.15650160345916
2045,OOD,STATELESS,2,33.094828706086474
2045,OOD,STATELESS,4,110.52492058122716
2045,OOD,STATELESS,8,326.00669049962363
2045,OOD,DYNAMIC_HISTORY,1,0.471017194151613
2045,OOD,DYNAMIC_HISTORY,2,3.6032968339783564
2045,OOD,DYNAMIC_HISTORY,4,29.408165448847463
2045,OOD,DYNAMIC_HISTORY,8,210.87720501574398
2045,OOD,LEAKAGE_ORACLE,1,7.199792350092701e-12
2046,ID,STATELESS,1,14.00863641276425
2046,ID,STATELESS,2,50.36519286100302
2046,ID,STATELESS,4,175.1289376527686
2046,ID,STATELESS,8,557.5719527688194
2046,ID,DYNAMIC_HISTORY,1,0.019818192825297627
2046,ID,DYNAMIC_HISTORY,2,0.05428246709246264
2046,ID,DYNAMIC_HISTORY,4,0.20712539074052855
2046,ID,DYNAMIC_HISTORY,8,0.5729544987541696
2046,ID,LEAKAGE_ORACLE,1,2.321058144059578e-12
2046,OOD,STATELESS,1,9.229886152823259
2046,OOD,STATELESS,2,25.88043237579072
2046,OOD,STATELESS,4,63.308049282081136
2046,OOD,STATELESS,8,177.0102071646645
2046,OOD,DYNAMIC_HISTORY,1,0.390261820623297
2046,OOD,DYNAMIC_HISTORY,2,2.897998668025659
2046,OOD,DYNAMIC_HISTORY,4,23.076106115772337
2046,OOD,DYNAMIC_HISTORY,8,179.1705898912881
2046,OOD,LEAKAGE_ORACLE,1,5.641978036355351e-12
2047,ID,STATELESS,1,12.39377703007568
2047,ID,STATELESS,2,44.75548354065321
2047,ID,STATELESS,4,162.12585229465319
2047,ID,STATELESS,8,531.3289080137495
2047,ID,DYNAMIC_HISTORY,1,0.018266292302227625
2047,ID,DYNAMIC_HISTORY,2,0.05570103727838615
2047,ID,DYNAMIC_HISTORY,4,0.21597816275441395
2047,ID,DYNAMIC_HISTORY,8,0.8277779163899035
2047,ID,LEAKAGE_ORACLE,1,2.7824158188657927e-12
2047,OOD,STATELESS,1,9.651730247873632
2047,OOD,STATELESS,2,27.24426783981234
2047,OOD,STATELESS,4,65.81548932455844
2047,OOD,STATELESS,8,144.69728548725735
2047,OOD,DYNAMIC_HISTORY,1,0.44076504410485157
2047,OOD,DYNAMIC_HISTORY,2,3.3093137809985396
2047,OOD,DYNAMIC_HISTORY,4,27.178116609598447
2047,OOD,DYNAMIC_HISTORY,8,186.77507166064765
2047,OOD,LEAKAGE_ORACLE,1,6.198135631961761e-12
2048,ID,STATELESS,1,12.025973455200743
2048,ID,STATELESS,2,43.35194474313999
2048,ID,STATELESS,4,153.11674961712285
2048,ID,STATELESS,8,528.9620558782572
2048,ID,DYNAMIC_HISTORY,1,0.01970249320223842
2048,ID,DYNAMIC_HISTORY,2,0.05333530221923933
2048,ID,DYNAMIC_HISTORY,4,0.2001188867544787
2048,ID,DYNAMIC_HISTORY,8,0.5763076824772458
2048,ID,LEAKAGE_ORACLE,1,1.9684389973359775e-12
2048,OOD,STATELESS,1,8.475867417655829
2048,OOD,STATELESS,2,24.677421516773066
2048,OOD,STATELESS,4,62.972780384682814
2048,OOD,STATELESS,8,160.59409284258913
2048,OOD,DYNAMIC_HISTORY,1,0.3746365852093587
2048,OOD,DYNAMIC_HISTORY,2,2.7730519365878736
2048,OOD,DYNAMIC_HISTORY,4,21.974289721557184
2048,OOD,DYNAMIC_HISTORY,8,159.38539810276046
2048,OOD,LEAKAGE_ORACLE,1,5.3840052319238946e-12
2049,ID,STATELESS,1,13.681350043210667
2049,ID,STATELESS,2,51.61621802945947
2049,ID,STATELESS,4,186.19246598032956
2049,ID,STATELESS,8,632.4008574124313
2049,ID,DYNAMIC_HISTORY,1,0.0171934102887567
2049,ID,DYNAMIC_HISTORY,2,0.05075161789739694
2049,ID,DYNAMIC_HISTORY,4,0.18488972622289934
2049,ID,DYNAMIC_HISTORY,8,0.6098564054754225
2049,ID,LEAKAGE_ORACLE,1,2.0889542657135126e-12
2049,OOD,STATELESS,1,7.921691784158908
2049,OOD,STATELESS,2,25.573739662662412
2049,OOD,STATELESS,4,78.02212763815407
2049,OOD,STATELESS,8,197.3462091551421
2049,OOD,DYNAMIC_HISTORY,1,0.4162322158753353
2049,OOD,DYNAMIC_HISTORY,2,3.080068294876671
2049,OOD,DYNAMIC_HISTORY,4,24.72125061260768
2049,OOD,DYNAMIC_HISTORY,8,156.99259830666549
2049,OOD,LEAKAGE_ORACLE,1,5.542811988121463e-12
2050,ID,STATELESS,1,12.959592944331982
2050,ID,STATELESS,2,48.254438872369754
2050,ID,STATELESS,4,175.52296016554027
2050,ID,STATELESS,8,591.7722348413025
2050,ID,DYNAMIC_HISTORY,1,0.01838680619120738
2050,ID,DYNAMIC_HISTORY,2,0.052083999368476935
2050,ID,DYNAMIC_HISTORY,4,0.2161682830795676
2050,ID,DYNAMIC_HISTORY,8,0.8735224594197576
2050,ID,LEAKAGE_ORACLE,1,2.4694096073322916e-12
2050,OOD,STATELESS,1,7.76062886579593
2050,OOD,STATELESS,2,25.801796553266417
2050,OOD,STATELESS,4,77.42473617921364
2050,OOD,STATELESS,8,204.58238033134128
2050,OOD,DYNAMIC_HISTORY,1,0.3819974081814202
2050,OOD,DYNAMIC_HISTORY,2,2.826350959663431
2050,OOD,DYNAMIC_HISTORY,4,22.88051421024402
2050,OOD,DYNAMIC_HISTORY,8,143.52763011331803
2050,OOD,LEAKAGE_ORACLE,1,5.476354571393869e-12
2051,ID,STATELESS,1,12.312324127360576
2051,ID,STATELESS,2,45.7430601532536
2051,ID,STATELESS,4,164.39321708936012
2051,ID,STATELESS,8,508.31987147239096
2051,ID,DYNAMIC_HISTORY,1,0.018537864727746725
2051,ID,DYNAMIC_HISTORY,2,0.05364422727930465
2051,ID,DYNAMIC_HISTORY,4,0.19470812553113667
2051,ID,DYNAMIC_HISTORY,8,0.9921298477281278
2051,ID,LEAKAGE_ORACLE,1,2.1773589948619795e-12
2051,OOD,STATELESS,1,7.419641402818209
2051,OOD,STATELESS,2,23.29634563082709
2051,OOD,STATELESS,4,67.53520727591152
2051,OOD,STATELESS,8,163.7286142121822
2051,OOD,DYNAMIC_HISTORY,1,0.3856922503147158
2051,OOD,DYNAMIC_HISTORY,2,2.835018203441153
2051,OOD,DYNAMIC_HISTORY,4,22.511253463894654
2051,OOD,DYNAMIC_HISTORY,8,148.31469908177687
2051,OOD,LEAKAGE_ORACLE,1,4.954566429958647e-12
2052,ID,STATELESS,1,13.668515053175698
2052,ID,STATELESS,2,51.31961154839261
2052,ID,STATELESS,4,185.8202447542819
2052,ID,STATELESS,8,626.1220590601783
2052,ID,DYNAMIC_HISTORY,1,0.017761216481437938
2052,ID,DYNAMIC_HISTORY,2,0.04817816041436794
2052,ID,DYNAMIC_HISTORY,4,0.1757927383474135
2052,ID,DYNAMIC_HISTORY,8,0.7422859942052117
2052,ID,LEAKAGE_ORACLE,1,2.3186687412613344e-12
2052,OOD,STATELESS,1,8.36244842332632
2052,OOD,STATELESS,2,27.439404299751246
2052,OOD,STATELESS,4,81.88236983289373
2052,OOD,STATELESS,8,220.3929134086004
2052,OOD,DYNAMIC_HISTORY,1,0.3376279169368995
2052,OOD,DYNAMIC_HISTORY,2,2.454218137491482
2052,OOD,DYNAMIC_HISTORY,4,18.87080537703581
2052,OOD,DYNAMIC_HISTORY,8,122.00011686449416
2052,OOD,LEAKAGE_ORACLE,1,5.7971149646643756e-12
2053,ID,STATELESS,1,14.874792009850696
2053,ID,STATELESS,2,56.60476974318368
2053,ID,STATELESS,4,208.6881489853809
2053,ID,STATELESS,8,740.3751683896927
2053,ID,DYNAMIC_HISTORY,1,0.020417659989526687
2053,ID,DYNAMIC_HISTORY,2,0.0591778515694361
2053,ID,DYNAMIC_HISTORY,4,0.17698087946150481
2053,ID,DYNAMIC_HISTORY,8,0.5109150274432879
2053,ID,LEAKAGE_ORACLE,1,2.429470039025969e-12
2053,OOD,STATELESS,1,7.936659514699282
2053,OOD,STATELESS,2,26.269725948373726
2053,OOD,STATELESS,4,79.06582050629545
2053,OOD,STATELESS,8,235.2852339685862
2053,OOD,DYNAMIC_HISTORY,1,0.4150849953699714
2053,OOD,DYNAMIC_HISTORY,2,3.124081843214793
2053,OOD,DYNAMIC_HISTORY,4,24.80541651305342
2053,OOD,DYNAMIC_HISTORY,8,184.42759113709653
2053,OOD,LEAKAGE_ORACLE,1,6.133366333415245e-12
2054,ID,STATELESS,1,11.858866869342261
2054,ID,STATELESS,2,43.45983258303526
2054,ID,STATELESS,4,154.62597590468224
2054,ID,STATELESS,8,518.0945310652718
2054,ID,DYNAMIC_HISTORY,1,0.016417776561691463
2054,ID,DYNAMIC_HISTORY,2,0.049935716514036894
2054,ID,DYNAMIC_HISTORY,4,0.16851222390874876
2054,ID,DYNAMIC_HISTORY,8,0.6189177322871504
2054,ID,LEAKAGE_ORACLE,1,2.108218740311123e-12
2054,OOD,STATELESS,1,7.239987509733954
2054,OOD,STATELESS,2,23.01170980439179
2054,OOD,STATELESS,4,69.59187301328642
2054,OOD,STATELESS,8,192.27532078228708
2054,OOD,DYNAMIC_HISTORY,1,0.37119102490345274
2054,OOD,DYNAMIC_HISTORY,2,2.72729219404746
2054,OOD,DYNAMIC_HISTORY,4,22.56617062783063
2054,OOD,DYNAMIC_HISTORY,8,166.12815928515317
2054,OOD,LEAKAGE_ORACLE,1,5.16562741222426e-12
2055,ID,STATELESS,1,13.914606979542446
2055,ID,STATELESS,2,49.41253927028189
2055,ID,STATELESS,4,171.40132024612168
2055,ID,STATELESS,8,561.3613482054338
2055,ID,DYNAMIC_HISTORY,1,0.018810908309258086
2055,ID,DYNAMIC_HISTORY,2,0.05311721908320568
2055,ID,DYNAMIC_HISTORY,4,0.16972406571734378
2055,ID,DYNAMIC_HISTORY,8,0.7849370020535783
2055,ID,LEAKAGE_ORACLE,1,2.6844801496088772e-12
2055,OOD,STATELESS,1,8.169633885372118
2055,OOD,STATELESS,2,24.586266221816242
2055,OOD,STATELESS,4,63.538448868086654
2055,OOD,STATELESS,8,143.65525586088452
2055,OOD,DYNAMIC_HISTORY,1,0.4141968718820794
2055,OOD,DYNAMIC_HISTORY,2,3.1259396641058776
2055,OOD,DYNAMIC_HISTORY,4,24.580175995918765
2055,OOD,DYNAMIC_HISTORY,8,174.61140382200688
2055,OOD,LEAKAGE_ORACLE,1,6.095253453189916e-12
2056,ID,STATELESS,1,11.84905159841666
2056,ID,STATELESS,2,43.21718066364319
2056,ID,STATELESS,4,152.021152835459
