family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,64,512,0.14750452532804242,0.14750452532804242,0.0,0.0,1.0,0.07648437500000002,0.09142857142857148,65.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,128,512,0.10792855883446276,0.10792855883446276,0.0,0.0,1.0,0.035597656250000005,0.04266666666666669,129.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,ANTITHETIC_CRN_MC,256,512,0.07558203723222356,0.07558203723222356,0.0,0.0,1.0,0.016966040826612905,0.020645161290322588,257.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,8,512,0.5920672433613402,0.5920672433613402,0.0,0.0,1.0,1.4263085937500002,3.240000000000001,9.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,16,512,0.4339943446836618,0.4339943446836618,0.0,0.0,1.0,0.6538476562500001,1.0800000000000003,17.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,32,512,0.2928558880160601,0.2928558880160601,0.0,0.0,1.0,0.3149679129464286,0.462857142857143,33.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,64,512,0.2164218852807151,0.2164218852807151,0.0,0.0,1.0,0.14930124918619794,0.21600000000000003,65.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,128,512,0.1567814101351082,0.1567814101351082,0.0,0.0,1.0,0.07419562555128528,0.10322076612903225,129.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,CRN_CHAIN_MC,256,512,0.11257325894308401,0.11257325894308401,0.0,0.0,1.0,0.0368175276498946,0.05111049107142857,257.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,8,512,0.28284271247461906,0.28284271247461906,0.0,0.0,1.0,0.0,0.0,17.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,16,512,0.28284271247461906,0.28284271247461906,0.0,0.0,1.0,0.0,0.0,17.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,32,512,0.13534465733648765,0.13534465733648765,0.0,0.0,1.0,0.08343750000000003,0.16000000000000011,33.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,64,512,0.10302766772757121,0.10302766772757121,0.0,0.0,1.0,0.039973958333333344,0.05333333333333337,65.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,128,512,0.07872087212428362,0.07872087212428362,0.0,0.0,1.0,0.01992745535714286,0.022857142857142874,129.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,DOUBLE_ANTITHETIC_CRN_MC,256,512,0.055864197849601276,0.055864197849601276,0.0,0.0,1.0,0.009982747395833335,0.010666666666666675,257.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,8,512,0.9601833326336661,0.9601833326336661,0.35095101717952093,1.0,0.435546875,3.0967968750000003,12.960000000000004,9.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,16,512,0.7404318155023677,0.7404318155023677,0.3643393475938025,0.925,0.34765625,1.1307486979166668,3.636666666666668,17.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,32,512,0.5110033587225427,0.5110033587225427,0.32974542565024323,0.9354838709677419,0.419921875,0.5035435267857143,1.157142857142857,33.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,64,512,0.36037515657506963,0.36037515657506963,0.2536668046895087,0.7868020304568528,0.59765625,0.22261580403645834,0.46607291666666667,65.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,128,512,0.2624421906388396,0.2624421906388396,0.20891168415438408,0.5576923076923077,0.734375,0.1025331534108808,0.24467615927419353,129.0,4.0625964810082846e-17
E1_TWO_CAUSE_INTERACTION,LEGACY_INDEPENDENT_MC,256,512,0.1866240202622581,0.1866240202622581,0.16127920632133352,0.4672566371681416,0.83984375,0.047047783079601474,0.08604600694444446,257.0,4.0625964810082846e-17
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,8,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,9.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,16,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,32,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,64,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,128,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,256,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,8,512,0.271484375,0.271484375,0.0,0.0,1.0,0.45703125,1.0,9.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,16,512,0.19091796875000003,0.19091796875000003,0.0,0.0,1.0,0.25146484375,0.3333333333333333,17.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,32,512,0.1318359375,0.1318359375,0.0,0.0,1.0,0.12583705357142858,0.14285714285714285,33.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,64,512,0.09399414062500001,0.09399414062500001,0.0,0.0,1.0,0.06280924479166666,0.06666666666666667,65.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,128,512,0.06884765625,0.06884765625,0.0,0.0,1.0,0.03128297867313508,0.03225806451612903,129.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,256,512,0.049530029296875,0.049530029296875,0.0,0.0,1.0,0.01562920827714224,0.015873015873015872,257.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,8,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,16,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,32,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,64,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,128,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,256,512,4.704048260931266e-17,4.704048260931266e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,8,512,0.6351488090979421,0.6351488090979421,0.4981352306547619,1.0,0.798828125,1.140625,4.0,9.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,16,512,0.4461502671855373,0.4461502671855373,0.48989722842261907,1.0,0.875,0.4612630208333333,1.3333333333333333,17.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,32,512,0.327783266707598,0.327783266707598,0.4317179077432984,1.0,0.939453125,0.19192940848214285,0.42857142857142855,33.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,64,512,0.2314503238424877,0.2314503238424877,0.35878118351543203,0.7142857142857143,0.9921875,0.08585611979166667,0.1625,65.0,1.0565550170871238e-16
